HUGO_SYMBOL	Entrez_Gene_Id	Bill_Normal
ARSD	00000	967.76
ARSE	00000	1896.65
ARSF	00000	40.93
ARSG	00000	197.09
ARSH	00000	0
ARSI	00000	9.06
ARSJ	00000	173.85
ARSK	00000	66.65
ART1	00000	0
ART3	00000	0
ART4	00000	4.43
ART5	00000	15.11
ARTN	00000	15.22
ARV1	00000	500.46
ARVCF	00000	237.86
ARX	00000	2.51
AS3MT	00000	703.28
ASAH1	00000	7433.4
ASAH2	00000	13.32
ASAH2B	00000	85.82
ASAH2C	00000	0
ASAP1	00000	108.14
ASAP2	00000	186.4
ASAP3	00000	151.22
ASB1	00000	242.88
ASB10	00000	0
ASB11	00000	0
ASB12	00000	0
ASB13	00000	1561.89
ASB14	00000	1.85
ASB15	00000	0
ASB16	00000	5.87
ASB17	00000	0.72
ASB18	00000	0
ASB2	00000	1.87
ASB4	00000	0
ASB5	00000	0
ASB6	00000	215.77
ASB7	00000	110.43
ASB8	00000	547.75
ASB9	00000	129.69
ASCC1	00000	454.09
ASCC2	00000	890.44
ASCC3	00000	265.87
ASCL1	00000	0
ASCL2	00000	3.66
ASCL3	00000	0
ASCL4	00000	0
ASCL5	00000	2.56
ASF1A	00000	145.02
ASF1B	00000	33.54
ASGR1	00000	3.72
ASGR2	00000	11.64
ASH1L	00000	169.07
ASH2L	00000	656.11
ASIC1	00000	15.91
ASIC2	00000	1.08
ASIC3	00000	109.66
ASIC4	00000	0
ASIP	00000	41.81
ASL	00000	1233.75
ASMT	00000	0
ASMTL	00000	141.02
ASNA1	00000	2835.7
ASNS	00000	473.41
ASNSD1	00000	536.45
ASPA	00000	830.75
ASPDH	00000	547.75
ASPG	00000	5.63
ASPH	00000	540.19
ASPHD1	00000	25.35
ASPHD2	00000	5.77
ASPM	00000	1.48
ASPN	00000	16.15
ASPRV1	00000	49.56
ASPSCR1	00000	928.3
ASRGL1	00000	2384.37
ASS1	00000	10084.54
ASTE1	00000	64.8
ASTL	00000	0
ASTN1	00000	0
ASTN2	00000	161.02
ASUN	00000	358.54
ASXL1	00000	305.55
ASXL2	00000	164.42
ASXL3	00000	1.11
ASZ1	00000	0
ATAD1	00000	660.68
ATAD2	00000	20.56
ATAD2B	00000	37.32
ATAD3A	00000	624.99
ATAD3B	00000	127.89
ATAD3C	00000	45.53
ATAD5	00000	7.34
ATAT1	00000	166.73
ATCAY	00000	0
ATE1	00000	361.04
ATF1	00000	441.64
ATF2	00000	426.57
ATF3	00000	5711.87
ATF4	00000	4769.75
ATF5	00000	444.72
ATF6	00000	320.8
ATF6B	00000	860.08
ATF7	00000	392.44
ATF7IP	00000	212.78
ATF7IP2	00000	92.05
ATG10	00000	56.28
ATG12	00000	309.83
ATG13	00000	775.05
ATG14	00000	198.47
ATG16L1	00000	529.06
ATG16L2	00000	260.38
ATG2A	00000	202.66
ATG2B	00000	105.89
ATG3	00000	1066.48
ATG4A	00000	236.21
ATG4B	00000	669.92
ATG4C	00000	104.42
ATG4D	00000	759.08
ATG5	00000	356.05
ATG7	00000	373.81
ATG9A	00000	624.99
ATG9B	00000	6.01
ATHL1	00000	1378.57
ATIC	00000	2468.49
ATL1	00000	183.82
ATL2	00000	638.15
ATL3	00000	145.02
ATM	00000	218.79
ATMIN	00000	325.29
ATN1	00000	830.75
ATOH7	00000	3.72
ATOH8	00000	75.64
ATOX1	00000	4038.61
ATP10A	00000	3.41
ATP10B	00000	0.36
ATP10D	00000	63.45
ATP11A	00000	543.96
ATP11B	00000	152.28
ATP11C	00000	244.57
ATP12A	00000	0
ATP13A1	00000	660.68
ATP13A2	00000	457.25
ATP13A3	00000	536.45
ATP13A4	00000	11.55
ATP13A5	00000	0
ATP1A1	00000	9740.98
ATP1A2	00000	4.46
ATP1A3	00000	2.92
ATP1A4	00000	0
ATP1B1	00000	23009.42
ATP1B2	00000	4.06
ATP1B3	00000	1286.18
ATP1B4	00000	0
ATP2A1	00000	32.82
ATP2A2	00000	1617
ATP2A3	00000	23.25
ATP2B1	00000	197.09
ATP2B2	00000	43.32
ATP2B3	00000	0
ATP2B4	00000	198.47
ATP2C1	00000	1216.75
ATP2C2	00000	22.43
ATP4A	00000	0
ATP4B	00000	2.48
ATP5A1	00000	20593.91
ATP5B	00000	33224.42
ATP5C1	00000	9279.58
ATP5D	00000	7081.29
ATP5E	00000	2664.15
ATP5EP2	00000	7
ATP5F1	00000	13123.73
ATP5G1	00000	14262.1
ATP5G2	00000	17078.76
ATP5G3	00000	14561.8
ATP5H	00000	19754.96
ATP5I	00000	17558.94
ATP5J	00000	7589.61
ATP5J2	00000	20881.4
ATP5J2-PTCD1	00000	176.29
ATP5L	00000	11424.74
ATP5L2	00000	0
ATP5O	00000	9945.68
ATP5S	00000	403.5
ATP5SL	00000	1519.15
ATP6AP1	00000	2976.74
ATP6AP1L	00000	145.02
ATP6AP2	00000	2193.99
ATP6V0A1	00000	2032.85
ATP6V0A2	00000	169.07
ATP6V0A4	00000	0.38
ATP6V0B	00000	3564.78
ATP6V0C	00000	7180.15
ATP6V0D1	00000	2319.15
ATP6V0D2	00000	1.83
ATP6V0E1	00000	7081.29
ATP6V0E2	00000	3212.66
ATP6V1A	00000	988.12
ATP6V1B1	00000	90.77
ATP6V1B2	00000	5479.15
ATP6V1C1	00000	1498.22
ATP6V1C2	00000	4.5
ATP6V1D	00000	3146.52
ATP6V1E1	00000	4123.49
ATP6V1E2	00000	100.13
ATP6V1F	00000	14971.21
ATP6V1G1	00000	3491.39
ATP6V1G2	00000	24.63
ATP6V1G2-DDX39B	00000	36.01
ATP6V1G3	00000	0
ATP6V1H	00000	1529.73
ATP7A	00000	47.17
ATP7B	00000	111.21
ATP8A1	00000	92.05
ATP8A2	00000	0.74
ATP8B1	00000	37.05
ATP8B2	00000	45.21
ATP8B3	00000	35
ATP8B4	00000	32.13
ATP9A	00000	279.14
ATP9B	00000	262.2
ATPAF1	00000	3103.19
ATPAF2	00000	1216.75
ATPIF1	00000	10808.41
ATR	00000	351.14
ATRAID	00000	4481.23
ATRIP	00000	102.97
ATRN	00000	473.41
ATRNL1	00000	21.47
ATRX	00000	228.13
ATXN1	00000	105.15
ATXN10	00000	2255.7
ATXN1L	00000	366.09
ATXN2	00000	503.95
ATXN2L	00000	1388.16
ATXN3	00000	144.01
ATXN7	00000	118.43
ATXN7L1	00000	403.5
ATXN7L2	00000	77.79
ATXN7L3	00000	638.15
ATXN7L3B	00000	961.07
AUH	00000	1208.34
AUNIP	00000	6.16
AUP1	00000	2319.15
AURKA	00000	100.13
AURKAIP1	00000	4210.15
AURKB	00000	18.43
AURKC	00000	7.06
AUTS2	00000	305.55
AVEN	00000	226.54
AVIL	00000	16.27
AVL9	00000	500.46
AVP	00000	130.6
AVPI1	00000	175.07
AVPR1A	00000	2.86
AVPR1B	00000	4.35
AVPR2	00000	1.45
AWAT1	00000	0
AWAT2	00000	0
AXDND1	00000	4.5
AXIN1	00000	493.56
AXIN2	00000	28.45
AXL	00000	113.56
AZGP1	00000	1733.13
AZI1	00000	209.84
AZI2	00000	525.39
AZIN1	00000	860.08
AZU1	00000	1.14
B2M	00000	127486.83
B3GALNT1	00000	563.18
B3GALNT2	00000	79.45
B3GALT1	00000	0.38
B3GALT2	00000	1.08
B3GALT4	00000	12.18
B3GALT5	00000	3.23
B3GALT6	00000	180.02
B3GALTL	00000	71
B3GAT1	00000	33.06
B3GAT2	00000	6.31
B3GAT3	00000	529.06
B3GNT1	00000	521.76
B3GNT2	00000	607.87
B3GNT3	00000	575.03
B3GNT4	00000	125.24
B3GNT5	00000	120.1
B3GNT6	00000	0
B3GNT7	00000	48.52
B3GNT8	00000	2.61
B3GNT9	00000	141.02
B3GNTL1	00000	206.94
B4GALNT1	00000	1.53
B4GALNT2	00000	7.69
B4GALNT3	00000	58.71
B4GALNT4	00000	0.42
B4GALT1	00000	1529.73
B4GALT2	00000	571.05
B4GALT3	00000	607.87
B4GALT4	00000	679.29
B4GALT5	00000	2351.53
B4GALT6	00000	24.11
B4GALT7	00000	412
B9D1	00000	902.89
B9D2	00000	204.07
BAALC	00000	11.38
BAAT	00000	1.1
BABAM1	00000	1561.89
BACE1	00000	289.02
BACE2	00000	1175.27
BACH1	00000	218.79
BACH2	00000	0.37
BAD	00000	2018.8
BAG1	00000	3614.55
BAG2	00000	223.41
BAG3	00000	1457.23
BAG4	00000	161.02
BAG5	00000	409.15
BAG6	00000	5006.93
BAHD1	00000	384.34
BAI1	00000	9.2
BAI2	00000	33.54
BAI3	00000	2.53
BAIAP2	00000	2104.58
BAIAP2L1	00000	191.67
BAIAP2L2	00000	995
BAIAP3	00000	63
BAK1	00000	348.71
BAMBI	00000	1617
BANF1	00000	2720.15
BANF2	00000	0
BANK1	00000	36.01
BANP	00000	152.28
BAP1	00000	242.88
BARD1	00000	11.91
BARX1	00000	0
BARX2	00000	94.01
BASP1	00000	63.45
BATF	00000	10.08
BATF2	00000	42.11
BATF3	00000	34.51
BAX	00000	4328.55
BAZ1A	00000	208.38
BAZ1B	00000	444.72
BAZ2A	00000	389.72
BAZ2B	00000	339.14
BBC3	00000	307.69
BBIP1	00000	470.14
BBOX1	00000	12329.98
BBS1	00000	1081.39
BBS10	00000	139.07
BBS12	00000	211.31
BBS2	00000	1191.69
BBS4	00000	376.41
BBS5	00000	131.51
BBS7	00000	107.38
BBS9	00000	197.09
BBX	00000	269.6
BCAM	00000	1572.76
BCAN	00000	58.71
BCAP29	00000	830.75
BCAP31	00000	4836.35
BCAR1	00000	1896.65
BCAR3	00000	438.59
BCAS1	00000	2.48
BCAS2	00000	878.17
BCAS3	00000	483.38
BCAS4	00000	46.84
BCAT1	00000	9.41
BCAT2	00000	2061.24
BCCIP	00000	1037.29
BCDIN3D	00000	113.56
BCHE	00000	2.92
BCKDHA	00000	3212.66
BCKDHB	00000	583.07
BCKDK	00000	1135.2
BCL10	00000	143.01
BCL11A	00000	10.88
BCL11B	00000	4.7
BCL2	00000	665.29
BCL2A1	00000	96.01
BCL2L1	00000	3349.13
BCL2L10	00000	56.28
BCL2L11	00000	212.78
BCL2L12	00000	212.78
BCL2L13	00000	1540.37
BCL2L14	00000	0
BCL2L15	00000	1.45
BCL2L2	00000	575.03
BCL2L2-PABPN1	00000	104.42
BCL3	00000	718.08
BCL6	00000	420.68
BCL6B	00000	48.87
BCL7A	00000	457.25
BCL7B	00000	1896.65
BCL7C	00000	373.81
BCL9	00000	131.51
BCL9L	00000	176.29
BCLAF1	00000	629.35
BCMO1	00000	81.71
BCO2	00000	165.57
BCOR	00000	253.23
BCORL1	00000	86.43
BCR	00000	688.78
BCS1L	00000	872.1
BDH1	00000	1066.48
BDH2	00000	3372.43
BDKRB1	00000	2.94
BDKRB2	00000	22.59
BDNF	00000	1.48
BDP1	00000	157.68
BEAN1	00000	5.96
BECN1	00000	2335.28
BEGAIN	00000	1.13
BEND3	00000	14.03
BEND4	00000	0
BEND5	00000	147.06
BEND6	00000	4.78
BEND7	00000	514.56
BEST1	00000	19.39
BEST2	00000	0
BEST3	00000	49.91
BEST4	00000	10.63
BET1	00000	406.31
BET1L	00000	860.08
BEX1	00000	28.65
BEX2	00000	579.04
BEX4	00000	660.68
BEX5	00000	88.26
BFAR	00000	909.17
BFSP1	00000	4.35
BFSP2	00000	0
BGLAP	00000	10.24
BGN	00000	575.03
BHLHA15	00000	55.89
BHLHB9	00000	55.1
BHLHE22	00000	0.73
BHLHE40	00000	6294.04
BHLHE41	00000	277.2
BHMT	00000	1487.87
BHMT2	00000	3639.7
BICC1	00000	1519.15
BICD1	00000	31
BICD2	00000	351.14
BID	00000	414.87
BIK	00000	125.24
BIN1	00000	5555.65
BIN2	00000	44.89
BIN3	00000	551.56
BIRC2	00000	599.49
BIRC3	00000	84.63
BIRC5	00000	7.06
BIRC6	00000	387.02
BIRC7	00000	75.11
BIRC8	00000	0
BIVM	00000	1369.04
BIVM-ERCC5	00000	232.94
BLCAP	00000	1111.82
BLID	00000	0
BLK	00000	1.87
BLM	00000	13.52
BLMH	00000	1044.52
BLNK	00000	50.98
BLOC1S1	00000	5954.47
BLOC1S2	00000	785.88
BLOC1S3	00000	121.79
BLOC1S4	00000	332.14
BLOC1S5	00000	909.17
BLOC1S5-TXNDC5	00000	46.5
BLOC1S6	00000	454.09
BLVRA	00000	2468.49
BLVRB	00000	3303
BLZF1	00000	236.21
BMF	00000	58.3
BMI1	00000	277.2
BMP1	00000	193.01
BMP2	00000	86.43
BMP2K	00000	175.07
BMP3	00000	0
BMP4	00000	40.36
BMP5	00000	0
BMP6	00000	29.7
BMP7	00000	5.77
BMP8A	00000	5.87
BMP8B	00000	62.56
BMPER	00000	5.82
BMPR1A	00000	94.01
BMPR1B	00000	18.29
BMPR2	00000	211.31
BMS1	00000	194.36
BMX	00000	3.96
BNC1	00000	90.77
BNC2	00000	49.91
BNIP1	00000	341.51
BNIP2	00000	466.88
BNIP3	00000	2367.9
BNIP3L	00000	1540.37
BNIPL	00000	5.15
BOC	00000	71.5
BOD1	00000	1001.93
BOD1L1	00000	246.28
BOD1L2	00000	0
BOK	00000	1359.57
BOLA1	00000	454.09
BOLA2	00000	220.32
BOLA2B	00000	1605.83
BOLA3	00000	1572.76
BOLL	00000	0
BOP1	00000	480.04
BORA	00000	20.86
BPGM	00000	1015.93
BPHL	00000	3847.29
BPI	00000	37.85
BPIFA1	00000	0
BPIFA2	00000	0
BPIFB1	00000	0
BPIFB2	00000	0
BPIFB4	00000	0.73
BPNT1	00000	1030.12
BPTF	00000	612.11
BPY2	00000	0
BPY2B	00000	0
BPY2C	00000	0
BRAF	00000	323.03
BRAP	00000	198.47
BRAT1	00000	769.69
BRCA1	00000	47.17
BRCA2	00000	10.88
BRCC3	00000	379.04
BRD1	00000	253.23
BRD2	00000	1819.35
BRD3	00000	164.42
BRD4	00000	376.41
BRD7	00000	941.27
BRD8	00000	435.55
BRD9	00000	336.79
BRDT	00000	0
BRE	00000	1508.65
BRF1	00000	231.32
BRF2	00000	152.28
BRI3	00000	6792.79
BRI3BP	00000	158.79
BRICD5	00000	43.94
BRINP1	00000	0.74
BRINP2	00000	0
BRINP3	00000	0.34
BRIP1	00000	6.16
BRIX1	00000	392.44
BRK1	00000	4066.71
BRMS1	00000	872.1
BRMS1L	00000	88.26
BROX	00000	532.74
BRPF1	00000	165.57
BRPF3	00000	460.44
BRS3	00000	0
BRSK1	00000	127.89
BRSK2	00000	6.36
BRWD1	00000	255
BRWD3	00000	32.82
BSCL2	00000	2090.03
BSDC1	00000	1073.91
BSG	00000	27174.14
BSN	00000	8.06
BSND	00000	0.36
BSPRY	00000	175.07
BST1	00000	265.87
BST2	00000	214.27
BTAF1	00000	120.1
BTBD1	00000	743.43
BTBD10	00000	264.03
BTBD11	00000	27.05
BTBD16	00000	1.53
BTBD18	00000	0.37
BTBD19	00000	78.89
BTBD2	00000	1447.15
BTBD3	00000	152.28
BTBD6	00000	1073.91
BTBD7	00000	376.41
BTBD8	00000	13.42
BTBD9	00000	133.36
BTC	00000	21.78
BTD	00000	872.1
BTF3	00000	11664.82
BTF3L4	00000	748.61
BTG1	00000	866.07
BTG2	00000	2133.97
BTG3	00000	305.55
BTG4	00000	0
BTK	00000	21.94
BTLA	00000	1.1
BTN1A1	00000	0
BTN2A1	00000	217.27
BTN2A2	00000	181.28
BTN3A1	00000	325.29
BTN3A2	00000	591.22
BTN3A3	00000	194.36
BTNL2	00000	0
BTNL3	00000	0.37
BTNL8	00000	2.61
BTNL9	00000	45.21
BTRC	00000	141.02
BUB1	00000	5.87
BUB1B	00000	9.06
BUB3	00000	866.07
BUD13	00000	262.2
BUD31	00000	1977.24
BVES	00000	0.72
BYSL	00000	336.79
BZRAP1	00000	316.37
BZW1	00000	1477.58
BZW2	00000	633.73
C10orf10	00000	312
C10orf105	00000	0.73
C10orf107	00000	0.38
C10orf11	00000	514.56
C10orf111	00000	2.94
C10orf113	00000	0
C10orf115	00000	8.71
C10orf118	00000	161.02
C10orf12	00000	17.25
C10orf126	00000	11.73
C10orf128	00000	59.97
C10orf129	00000	1.46
C10orf131	00000	0.73
C10orf2	00000	177.53
C10orf25	00000	13.52
C10orf32	00000	723.08
C10orf32-ASMT	00000	0
C10orf35	00000	199.85
C10orf40	00000	0
C10orf53	00000	0
C10orf54	00000	438.59
C10orf55	00000	0.71
C10orf62	00000	13.93
C10orf67	00000	16.51
C10orf71	00000	0
C10orf76	00000	244.57
C10orf82	00000	0
C10orf85	00000	1.08
C10orf88	00000	86.43
C10orf90	00000	0.72
C10orf91	00000	0
C10orf95	00000	13.12
C10orf99	00000	2.27
C11orf1	00000	1617
C11orf16	00000	0
C11orf21	00000	8.13
C11orf24	00000	698.41
C11orf30	00000	103.69
C11orf31	00000	2090.03
C11orf35	00000	120.94
C11orf42	00000	0.74
C11orf45	00000	55.1
C11orf48	00000	1733.13
C11orf49	00000	854.13
C11orf52	00000	1127.35
C11orf53	00000	0
C11orf54	00000	7331.05
C11orf57	00000	420.68
C11orf58	00000	3018.3
C11orf63	00000	156.59
C11orf65	00000	25.35
C11orf68	00000	728.11
C11orf70	00000	0
C11orf71	00000	299.25
C11orf72	00000	2.18
C11orf73	00000	256.78
C11orf74	00000	536.45
C11orf80	00000	253.23
C11orf82	00000	1.81
C11orf83	00000	264.03
C11orf84	00000	102.97
C11orf85	00000	15.91
C11orf86	00000	2.94
C11orf87	00000	0
C11orf88	00000	0
C11orf89	00000	1.87
C11orf91	00000	8.13
C11orf94	00000	0
C11orf96	00000	147.06
C12orf10	00000	1427.22
C12orf23	00000	397.93
C12orf29	00000	150.17
C12orf36	00000	0.73
C12orf39	00000	358.54
C12orf4	00000	111.99
C12orf40	00000	0
C12orf42	00000	0
C12orf43	00000	189.02
C12orf44	00000	1015.93
C12orf45	00000	197.09
C12orf49	00000	748.61
C12orf5	00000	85.82
C12orf50	00000	0.73
C12orf54	00000	0
C12orf55	00000	2.92
C12orf56	00000	82.87
C12orf57	00000	2468.49
C12orf60	00000	31.45
C12orf61	00000	10.16
C12orf65	00000	429.54
C12orf66	00000	117.6
C12orf68	00000	3.66
C12orf71	00000	1.85
C12orf73	00000	264.03
C12orf74	00000	0
C12orf75	00000	4769.75
C12orf76	00000	267.73
C12orf77	00000	0
C12orf79	00000	0
C13orf35	00000	0
C13orf45	00000	0
C14orf1	00000	409.15
C14orf105	00000	2224.63
C14orf119	00000	1304.15
C14orf132	00000	43.94
C14orf142	00000	420.68
C14orf144	00000	12.74
C14orf159	00000	2319.15
C14orf164	00000	0
C14orf166	00000	2400.97
C14orf166B	00000	0
C14orf178	00000	0
C14orf180	00000	1.51
C14orf182	00000	30.34
C14orf2	00000	4450.27
C14orf23	00000	0
C14orf28	00000	47.84
C14orf37	00000	65.26
C14orf39	00000	0
C14orf64	00000	314.17
C14orf79	00000	358.54
C14orf80	00000	100.13
C14orf93	00000	191.67
C15orf26	00000	0
C15orf27	00000	18.43
C15orf37	00000	16.75
C15orf38	00000	159.9
C15orf38-AP3S2	00000	329.84
C15orf39	00000	172.65
C15orf40	00000	693.58
C15orf41	00000	33.3
C15orf48	00000	217.27
C15orf52	00000	289.02
C15orf53	00000	0
C15orf54	00000	0
C15orf56	00000	13.12
C15orf57	00000	358.54
C15orf59	00000	71.5
C15orf61	00000	251.48
C15orf62	00000	16.27
C15orf65	00000	106.63
C16orf11	00000	0
C16orf13	00000	2104.58
C16orf3	00000	7.82
C16orf45	00000	187.71
C16orf46	00000	22.1
C16orf47	00000	0.73
C16orf52	00000	96.01
C16orf54	00000	6.89
C16orf58	00000	1216.75
C16orf59	00000	35.25
C16orf62	00000	796.86
C16orf70	00000	271.48
C16orf71	00000	35
C16orf72	00000	236.21
C16orf74	00000	289.02
C16orf80	00000	718.08
C16orf86	00000	53.19
C16orf87	00000	162.14
C16orf89	00000	21.63
C16orf90	00000	1.08
C16orf91	00000	432.53
C16orf92	00000	0
C16orf93	00000	120.1
C16orf95	00000	146.03
C16orf96	00000	3.99
C16orf97	00000	0
C16orf98	00000	0
C17orf100	00000	17.25
C17orf102	00000	3.23
C17orf103	00000	242.88
C17orf104	00000	3.59
C17orf105	00000	0.36
C17orf107	00000	61.68
C17orf47	00000	0.39
C17orf49	00000	1605.83
C17orf50	00000	4.35
C17orf51	00000	49.21
C17orf53	00000	10.96
C17orf58	00000	260.38
C17orf59	00000	182.55
C17orf62	00000	1397.83
C17orf64	00000	9.06
C17orf66	00000	0
C17orf67	00000	55.49
C17orf70	00000	480.04
C17orf72	00000	35.25
C17orf74	00000	0
C17orf75	00000	764.36
C17orf77	00000	0
C17orf78	00000	0.37
C17orf80	00000	358.54
C17orf82	00000	5.19
C17orf85	00000	346.29
C17orf89	00000	2645.74
C17orf96	00000	11.38
C17orf97	00000	490.14
C17orf98	00000	0
C17orf99	00000	1.45
C18orf21	00000	373.81
C18orf25	00000	182.55
C18orf32	00000	2047
C18orf42	00000	3.92
C18orf54	00000	3.63
C18orf56	00000	348.71
C18orf63	00000	0
C18orf8	00000	575.03
C19orf10	00000	1721.16
C19orf12	00000	599.49
C19orf18	00000	5.92
C19orf24	00000	1096.5
C19orf25	00000	476.71
C19orf26	00000	18.29
C19orf33	00000	10440.2
C19orf35	00000	2.23
C19orf38	00000	26.47
C19orf40	00000	46.84
C19orf43	00000	2573.36
C19orf44	00000	172.65
C19orf45	00000	0
C19orf47	00000	217.27
C19orf48	00000	785.88
C19orf52	00000	450.94
C19orf53	00000	3395.89
C19orf54	00000	318.57
C19orf55	00000	146.03
C19orf57	00000	4.46
C19orf59	00000	7.46
C19orf60	00000	1051.79
C19orf66	00000	389.72
C19orf67	00000	0
C19orf68	00000	98.73
C19orf69	00000	20.11
C19orf70	00000	3060.45
C19orf71	00000	142.01
C19orf73	00000	27.25
C19orf77	00000	10440.2
C19orf80	00000	35.5
C19orf81	00000	4.86
C19orf82	00000	102.25
C1D	00000	743.43
C1GALT1	00000	848.22
C1GALT1C1	00000	511
C1QA	00000	503.95
C1QB	00000	591.22
C1QBP	00000	6983.79
C1QC	00000	466.88
C1QL1	00000	1.22
C1QL2	00000	0
C1QL3	00000	88.26
C1QL4	00000	0.38
C1QTNF1	00000	37.32
C1QTNF1-AS1	00000	0
C1QTNF2	00000	1.11
C1QTNF3	00000	40.36
C1QTNF4	00000	3.38
C1QTNF5	00000	1037.29
C1QTNF6	00000	92.05
C1QTNF7	00000	5.68
C1QTNF8	00000	1.1
C1QTNF9	00000	2.2
C1QTNF9B	00000	0
C1R	00000	660.68
C1RL	00000	332.14
C1S	00000	279.14
C1orf100	00000	2.23
C1orf101	00000	25.35
C1orf105	00000	3.26
C1orf106	00000	511
C1orf109	00000	314.17
C1orf110	00000	0
C1orf111	00000	0
C1orf112	00000	26.47
C1orf115	00000	753.83
C1orf116	00000	19.39
C1orf122	00000	1225.22
C1orf123	00000	981.29
C1orf127	00000	1.1
C1orf131	00000	176.29
C1orf134	00000	40.64
C1orf141	00000	0
C1orf143	00000	0
C1orf145	00000	16.63
C1orf147	00000	0.39
C1orf158	00000	0
C1orf159	00000	107.38
C1orf162	00000	95.34
C1orf167	00000	21.16
C1orf168	00000	4.46
C1orf170	00000	18.97
C1orf172	00000	237.86
C1orf173	00000	0.38
C1orf174	00000	325.29
C1orf177	00000	3.23
C1orf180	00000	1.45
C1orf185	00000	0
C1orf186	00000	1135.2
C1orf189	00000	0
C1orf192	00000	208.38
C1orf194	00000	8.32
C1orf195	00000	2.51
C1orf198	00000	323.03
C1orf200	00000	0
C1orf204	00000	16.15
C1orf21	00000	21.78
C1orf210	00000	1059.11
C1orf213	00000	58.71
C1orf216	00000	64.34
C1orf220	00000	0
C1orf222	00000	0
C1orf226	00000	19.97
C1orf227	00000	10.39
C1orf228	00000	49.56
C1orf229	00000	3.66
C1orf233	00000	214.27
C1orf234	00000	0
C1orf27	00000	269.6
C1orf35	00000	215.77
C1orf43	00000	4769.75
C1orf50	00000	406.31
C1orf51	00000	273.37
C1orf52	00000	218.79
C1orf53	00000	102.25
C1orf54	00000	114.36
C1orf56	00000	309.83
C1orf61	00000	0
C1orf63	00000	563.18
C1orf64	00000	0
C1orf65	00000	0
C1orf68	00000	0
C1orf74	00000	102.25
C1orf85	00000	2255.7
C1orf86	00000	1119.56
C1orf87	00000	0
C1orf94	00000	0
C1orf95	00000	10.16
C2	00000	26.1
C20orf112	00000	208.38
C20orf141	00000	0
C20orf144	00000	0.75
C20orf166	00000	0
C20orf173	00000	0
C20orf194	00000	201.25
C20orf195	00000	0
C20orf196	00000	48.18
C20orf197	00000	1.11
C20orf201	00000	0
C20orf202	00000	9.06
C20orf24	00000	2032.85
C20orf26	00000	3.59
C20orf27	00000	447.82
C20orf62	00000	0
C20orf85	00000	0
C20orf96	00000	228.13
C21orf119	00000	373.81
C21orf128	00000	0
C21orf2	00000	890.44
C21orf33	00000	6699.25
C21orf37	00000	0
C21orf49	00000	76.17
C21orf58	00000	18.16
C21orf59	00000	1008.9
C21orf62	00000	77.25
C21orf67	00000	32.13
C21orf88	00000	0
C21orf90	00000	0
C21orf91	00000	17.77
C22orf15	00000	2.58
C22orf23	00000	63.89
C22orf24	00000	5.11
C22orf26	00000	8.38
C22orf29	00000	123.5
C22orf31	00000	0
C22orf34	00000	15.8
C22orf39	00000	679.29
C22orf42	00000	0
C22orf43	00000	13.12
C22orf46	00000	121.79
C2CD2	00000	139.07
C2CD2L	00000	189.02
C2CD3	00000	232.94
C2CD4A	00000	2.2
C2CD4B	00000	5.45
C2CD4C	00000	0.41
C2CD4D	00000	1.5
C2CD5	00000	271.48
C2orf15	00000	660.68
C2orf16	00000	2.89
C2orf27A	00000	24.11
C2orf27B	00000	0
C2orf40	00000	25.54
C2orf42	00000	316.37
C2orf43	00000	343.89
C2orf44	00000	41.22
C2orf47	00000	842.36
C2orf48	00000	1.11
C2orf49	00000	180.02
C2orf50	00000	2.53
C2orf53	00000	0
C2orf54	00000	154.42
C2orf57	00000	0
C2orf61	00000	0.37
C2orf62	00000	182.55
C2orf66	00000	0.39
C2orf68	00000	571.05
C2orf69	00000	133.36
C2orf70	00000	36.27
C2orf71	00000	0
C2orf72	00000	0.75
C2orf73	00000	15.8
C2orf74	00000	607.87
C2orf76	00000	260.38
C2orf80	00000	0
C2orf81	00000	136.19
C2orf82	00000	145.02
C2orf83	00000	0
C2orf88	00000	110.43
C2orf91	00000	0.38
C3	00000	1857.6
C3AR1	00000	77.25
C3orf14	00000	429.54
C3orf17	00000	361.04
C3orf18	00000	182.55
C3orf20	00000	1.08
C3orf22	00000	0.37
C3orf27	00000	0
C3orf30	00000	0.72
C3orf33	00000	86.43
C3orf35	00000	4.54
C3orf36	00000	3
C3orf38	00000	163.28
C3orf49	00000	0
C3orf52	00000	30.56
C3orf55	00000	1.1
C3orf58	00000	66.18
C3orf62	00000	193.01
C3orf65	00000	1.08
C3orf67	00000	27.84
C3orf70	00000	2.94
C3orf72	00000	0
C3orf79	00000	0
C3orf80	00000	0.72
C3orf83	00000	24.11
C3orf84	00000	0
C4A	00000	9474.59
C4B	00000	7695.57
C4BPA	00000	0
C4BPB	00000	1.87
C4orf19	00000	189.02
C4orf21	00000	13.42
C4orf22	00000	4.35
C4orf26	00000	3.29
C4orf27	00000	271.48
C4orf29	00000	172.65
C4orf3	00000	3564.78
C4orf32	00000	6.94
C4orf33	00000	161.02
C4orf36	00000	178.77
C4orf45	00000	0.73
C4orf46	00000	38.67
C4orf47	00000	93.35
C4orf48	00000	921.88
C4orf50	00000	0
C4orf51	00000	0
C4orf6	00000	11.64
C5	00000	7.28
C5AR1	00000	242.88
C5AR2	00000	5.06
C5orf15	00000	1199.98
C5orf17	00000	0
C5orf20	00000	0.37
C5orf22	00000	211.31
C5orf24	00000	769.69
C5orf27	00000	11.38
